"index","date","country","confirmed","deaths","recovered"
49600,"2020-10-10",Italy,5724.0,29.0,976.0
49601,"2020-10-10",Jamaica,196.0,6.0,40.0
49602,"2020-10-10",Japan,695.0,3.0,658.0
49603,"2020-10-10",Jordan,1235.0,15.0,139.0
49604,"2020-10-10",Kazakhstan,335.0,1.0,70.0
49605,"2020-10-10",Kenya,538.0,5.0,0.0
49606,"2020-10-10","Korea, South",58.0,2.0,69.0
49607,"2020-10-10",Kosovo,80.0,4.0,32.0
49608,"2020-10-10",Kuwait,492.0,6.0,698.0
49609,"2020-10-10",Kyrgyzstan,307.0,5.0,130.0
49610,"2020-10-10",Laos,0.0,0.0,0.0
49611,"2020-10-10",Latvia,89.0,0.0,0.0
49612,"2020-10-10",Lebanon,1388.0,5.0,312.0
49613,"2020-10-10",Lesotho,0.0,0.0,0.0
49614,"2020-10-10",Liberia,3.0,0.0,0.0
49615,"2020-10-10",Libya,318.0,2.0,338.0
49616,"2020-10-10",Liechtenstein,3.0,0.0,0.0
49617,"2020-10-10",Lithuania,204.0,0.0,14.0
49618,"2020-10-10",Luxembourg,154.0,1.0,0.0
49619,"2020-10-10",MS Zaandam,0.0,0.0,0.0
49620,"2020-10-10",Madagascar,26.0,0.0,37.0
49621,"2020-10-10",Malawi,8.0,0.0,13.0
49622,"2020-10-10",Malaysia,374.0,3.0,73.0
49623,"2020-10-10",Maldives,51.0,0.0,29.0
49624,"2020-10-10",Mali,25.0,1.0,11.0
49625,"2020-10-10",Malta,100.0,0.0,22.0
49626,"2020-10-10",Marshall Islands,0.0,0.0,0.0
49627,"2020-10-10",Mauritania,2.0,0.0,21.0
49628,"2020-10-10",Mauritius,0.0,0.0,0.0
49629,"2020-10-10",Mexico,4308.0,145.0,2254.0
49630,"2020-10-10",Micronesia,0.0,0.0,0.0
49631,"2020-10-10",Moldova,929.0,16.0,493.0
49632,"2020-10-10",Monaco,0.0,0.0,0.0
49633,"2020-10-10",Mongolia,0.0,0.0,0.0
49634,"2020-10-10",Montenegro,293.0,4.0,103.0
49635,"2020-10-10",Morocco,3443.0,42.0,1832.0
49636,"2020-10-10",Mozambique,102.0,1.0,32.0
49637,"2020-10-10",Namibia,62.0,1.0,29.0
49638,"2020-10-10",Nepal,5008.0,14.0,1229.0
49639,"2020-10-10",Netherlands,6499.0,23.0,0.0
49640,"2020-10-10",New Zealand,1.0,0.0,0.0
49641,"2020-10-10",Nicaragua,0.0,0.0,0.0
49642,"2020-10-10",Niger,0.0,0.0,0.0
49643,"2020-10-10",Nigeria,111.0,2.0,97.0
49644,"2020-10-10",North Macedonia,392.0,4.0,90.0
49645,"2020-10-10",Norway,78.0,0.0,0.0
49646,"2020-10-10",Oman,0.0,0.0,0.0
49647,"2020-10-10",Pakistan,666.0,12.0,396.0
49648,"2020-10-10",Panama,825.0,8.0,590.0
49649,"2020-10-10",Papua New Guinea,0.0,0.0,0.0
49650,"2020-10-10",Paraguay,703.0,20.0,708.0
49651,"2020-10-10",Peru,7474.0,125.0,4784.0
49652,"2020-10-10",Philippines,2156.0,86.0,787.0
49653,"2020-10-10",Poland,5300.0,53.0,1107.0
49654,"2020-10-10",Portugal,1646.0,5.0,639.0
49655,"2020-10-10",Qatar,178.0,0.0,208.0
49656,"2020-10-10",Romania,3517.0,59.0,1836.0
49657,"2020-10-10",Russia,12673.0,194.0,6712.0
49658,"2020-10-10",Rwanda,2.0,0.0,11.0
49659,"2020-10-10",Saint Kitts and Nevis,0.0,0.0,0.0
49660,"2020-10-10",Saint Lucia,1.0,0.0,0.0
49661,"2020-10-10",Saint Vincent and the Grenadines,0.0,0.0,0.0
49662,"2020-10-10",Samoa,0.0,0.0,0.0
49663,"2020-10-10",San Marino,0.0,0.0,0.0
49664,"2020-10-10",Sao Tome and Principe,0.0,0.0,0.0
49665,"2020-10-10",Saudi Arabia,405.0,22.0,455.0
49666,"2020-10-10",Senegal,31.0,1.0,62.0
49667,"2020-10-10",Serbia,168.0,1.0,0.0
49668,"2020-10-10",Seychelles,0.0,0.0,0.0
49669,"2020-10-10",Sierra Leone,5.0,0.0,2.0
49670,"2020-10-10",Singapore,7.0,0.0,23.0
49671,"2020-10-10",Slovakia,1887.0,4.0,101.0
49672,"2020-10-10",Slovenia,380.0,2.0,182.0
49673,"2020-10-10",Solomon Islands,0.0,0.0,0.0
49674,"2020-10-10",Somalia,102.0,0.0,69.0
49675,"2020-10-10",South Africa,2544.0,126.0,2072.0
49676,"2020-10-10",South Sudan,0.0,0.0,0.0
49677,"2020-10-10",Spain,0.0,0.0,0.0
49678,"2020-10-10",Sri Lanka,105.0,0.0,10.0
49679,"2020-10-10",Sudan,9.0,0.0,0.0
49680,"2020-10-10",Suriname,17.0,1.0,14.0
49681,"2020-10-10",Sweden,0.0,0.0,0.0
49682,"2020-10-10",Switzerland,0.0,0.0,0.0
49683,"2020-10-10",Syria,57.0,3.0,36.0
49684,"2020-10-10",Taiwan*,0.0,0.0,0.0
49685,"2020-10-10",Tajikistan,43.0,0.0,47.0
49686,"2020-10-10",Tanzania,0.0,0.0,0.0
49687,"2020-10-10",Thailand,2.0,0.0,0.0
49688,"2020-10-10",Timor-Leste,0.0,0.0,0.0
49689,"2020-10-10",Togo,14.0,0.0,11.0
49690,"2020-10-10",Trinidad and Tobago,22.0,1.0,71.0
49691,"2020-10-10",Tunisia,4360.0,47.0,0.0
49692,"2020-10-10",Turkey,1649.0,56.0,1391.0
49693,"2020-10-10",US,54959.0,654.0,23894.0
49694,"2020-10-10",Uganda,163.0,7.0,165.0
49695,"2020-10-10",Ukraine,5901.0,111.0,1989.0
49696,"2020-10-10",United Arab Emirates,1129.0,1.0,1070.0
49697,"2020-10-10",United Kingdom,15165.0,81.0,0.0
49698,"2020-10-10",Uruguay,17.0,1.0,13.0
49699,"2020-10-10",Uzbekistan,434.0,4.0,483.0
49700,"2020-10-10",Vanuatu,0.0,0.0,0.0
49701,"2020-10-10",Venezuela,757.0,7.0,899.0
49702,"2020-10-10",Vietnam,2.0,0.0,0.0
49703,"2020-10-10",West Bank and Gaza,281.0,11.0,318.0
49704,"2020-10-10",Yemen,0.0,2.0,0.0
49705,"2020-10-10",Zambia,76.0,1.0,102.0
49706,"2020-10-10",Zimbabwe,16.0,1.0,18.0
49707,"2020-10-11",Afghanistan,96.0,4.0,50.0
49708,"2020-10-11",Albania,168.0,4.0,94.0
49709,"2020-10-11",Algeria,132.0,6.0,0.0
49710,"2020-10-11",Andorra,0.0,0.0,0.0
49711,"2020-10-11",Angola,120.0,0.0,27.0
49712,"2020-10-11",Antigua and Barbuda,0.0,0.0,0.0
49713,"2020-10-11",Argentina,10324.0,287.0,11916.0
49714,"2020-10-11",Armenia,715.0,4.0,53.0
49715,"2020-10-11",Austria,896.0,-1.0,619.0
49716,"2020-10-11",Azerbaijan,230.0,1.0,122.0
49717,"2020-10-11",Bahamas,55.0,1.0,85.0
49718,"2020-10-11",Bahrain,327.0,2.0,441.0
49719,"2020-10-11",Bangladesh,1193.0,24.0,1495.0
49720,"2020-10-11",Barbados,2.0,0.0,3.0
49721,"2020-10-11",Belarus,1063.0,11.0,677.0
49722,"2020-10-11",Belgium,5327.0,16.0,70.0
49723,"2020-10-11",Belize,104.0,2.0,61.0
49724,"2020-10-11",Benin,0.0,0.0,0.0
49725,"2020-10-11",Bhutan,3.0,0.0,1.0
49726,"2020-10-11",Bolivia,111.0,16.0,317.0
49727,"2020-10-11",Bosnia and Herzegovina,302.0,1.0,91.0
49728,"2020-10-11",Botswana,0.0,0.0,0.0
49729,"2020-10-11",Brazil,12342.0,290.0,23539.0
49730,"2020-10-11",Brunei,0.0,0.0,0.0
49731,"2020-10-11",Bulgaria,83.0,1.0,29.0
49732,"2020-10-11",Burkina Faso,0.0,0.0,0.0
49733,"2020-10-11",Burma,1910.0,48.0,2692.0
49734,"2020-10-11",Burundi,7.0,0.0,0.0
49735,"2020-10-11",Cabo Verde,159.0,1.0,11.0
49736,"2020-10-11",Cambodia,0.0,0.0,1.0
49737,"2020-10-11",Cameroon,0.0,0.0,0.0
49738,"2020-10-11",Central African Republic,0.0,0.0,0.0
49739,"2020-10-11",Chad,13.0,0.0,12.0
49740,"2020-10-11",Chile,1776.0,46.0,1298.0
49741,"2020-10-11",Colombia,8569.0,174.0,6656.0
49742,"2020-10-11",Comoros,0.0,0.0,0.0
49743,"2020-10-11",Congo (Brazzaville),0.0,0.0,0.0
49744,"2020-10-11",Congo (Kinshasa),10.0,0.0,0.0
49745,"2020-10-11",Costa Rica,0.0,0.0,0.0
49746,"2020-10-11",Cote d'Ivoire,26.0,0.0,46.0
49747,"2020-10-11",Croatia,508.0,7.0,345.0
49748,"2020-10-11",Cuba,30.0,0.0,100.0
49749,"2020-10-11",Cyprus,20.0,0.0,0.0
49750,"2020-10-11",Czechia,3105.0,39.0,71.0
49751,"2020-10-11",Denmark,340.0,2.0,393.0
49752,"2020-10-11",Diamond Princess,0.0,0.0,0.0
49753,"2020-10-11",Djibouti,0.0,0.0,0.0
49754,"2020-10-11",Dominica,0.0,0.0,0.0
49755,"2020-10-11",Dominican Republic,463.0,6.0,457.0
49756,"2020-10-11",Ecuador,205.0,3.0,7623.0
49757,"2020-10-11",Egypt,129.0,12.0,45.0
49758,"2020-10-11",El Salvador,245.0,3.0,443.0
49759,"2020-10-11",Equatorial Guinea,0.0,0.0,0.0
49760,"2020-10-11",Eritrea,0.0,0.0,0.0
49761,"2020-10-11",Estonia,19.0,0.0,12.0
49762,"2020-10-11",Eswatini,9.0,0.0,28.0
49763,"2020-10-11",Ethiopia,866.0,10.0,633.0
49764,"2020-10-11",Fiji,0.0,0.0,0.0
49765,"2020-10-11",Finland,149.0,0.0,0.0
49766,"2020-10-11",France,15937.0,46.0,0.0
49767,"2020-10-11",Gabon,0.0,0.0,0.0
49768,"2020-10-11",Gambia,4.0,0.0,3.0
49769,"2020-10-11",Georgia,523.0,7.0,208.0
49770,"2020-10-11",Germany,2846.0,6.0,2049.0
49771,"2020-10-11",Ghana,0.0,0.0,0.0
49772,"2020-10-11",Greece,280.0,13.0,0.0
49773,"2020-10-11",Grenada,0.0,0.0,0.0
49774,"2020-10-11",Guatemala,171.0,19.0,536.0
49775,"2020-10-11",Guinea,26.0,0.0,20.0
49776,"2020-10-11",Guinea-Bissau,0.0,0.0,0.0
49777,"2020-10-11",Guyana,64.0,1.0,14.0
49778,"2020-10-11",Haiti,6.0,0.0,0.0
49779,"2020-10-11",Holy See,0.0,0.0,0.0
49780,"2020-10-11",Honduras,935.0,8.0,81.0
49781,"2020-10-11",Hungary,1068.0,21.0,1165.0
49782,"2020-10-11",Iceland,66.0,0.0,33.0
49783,"2020-10-11",India,66732.0,816.0,71559.0
49784,"2020-10-11",Indonesia,4497.0,79.0,3546.0
49785,"2020-10-11",Iran,3822.0,251.0,2439.0
49786,"2020-10-11",Iraq,2206.0,62.0,3827.0
49787,"2020-10-11",Ireland,814.0,2.0,0.0
49788,"2020-10-11",Israel,1646.0,46.0,7731.0
49789,"2020-10-11",Italy,5456.0,26.0,1184.0
49790,"2020-10-11",Jamaica,159.0,1.0,20.0
49791,"2020-10-11",Japan,438.0,2.0,468.0
49792,"2020-10-11",Jordan,928.0,10.0,56.0
49793,"2020-10-11",Kazakhstan,352.0,2.0,61.0
49794,"2020-10-11",Kenya,388.0,6.0,124.0
49795,"2020-10-11","Korea, South",97.0,1.0,36.0
49796,"2020-10-11",Kosovo,49.0,2.0,53.0
49797,"2020-10-11",Kuwait,548.0,3.0,546.0
49798,"2020-10-11",Kyrgyzstan,306.0,3.0,0.0
49799,"2020-10-11",Laos,0.0,0.0,0.0
49800,"2020-10-11",Latvia,74.0,0.0,0.0
49801,"2020-10-11",Lebanon,1010.0,4.0,782.0
49802,"2020-10-11",Lesotho,5.0,0.0,35.0
49803,"2020-10-11",Liberia,0.0,0.0,0.0
49804,"2020-10-11",Libya,1026.0,8.0,247.0
49805,"2020-10-11",Liechtenstein,2.0,0.0,4.0
49806,"2020-10-11",Lithuania,160.0,2.0,38.0
49807,"2020-10-11",Luxembourg,208.0,1.0,0.0
49808,"2020-10-11",MS Zaandam,0.0,0.0,0.0
49809,"2020-10-11",Madagascar,16.0,0.0,30.0
49810,"2020-10-11",Malawi,0.0,0.0,3.0
49811,"2020-10-11",Malaysia,561.0,2.0,133.0
49812,"2020-10-11",Maldives,35.0,1.0,59.0
49813,"2020-10-11",Mali,13.0,0.0,2.0
49814,"2020-10-11",Malta,95.0,0.0,30.0
49815,"2020-10-11",Marshall Islands,0.0,0.0,0.0
49816,"2020-10-11",Mauritania,0.0,0.0,8.0
49817,"2020-10-11",Mauritius,0.0,0.0,0.0
49818,"2020-10-11",Mexico,3175.0,139.0,4837.0
49819,"2020-10-11",Micronesia,0.0,0.0,0.0
49820,"2020-10-11",Moldova,389.0,3.0,375.0
49821,"2020-10-11",Monaco,1.0,0.0,0.0
49822,"2020-10-11",Mongolia,3.0,0.0,0.0
49823,"2020-10-11",Montenegro,228.0,4.0,191.0
49824,"2020-10-11",Morocco,2563.0,33.0,2553.0
49825,"2020-10-11",Mozambique,157.0,1.0,135.0
49826,"2020-10-11",Namibia,45.0,0.0,10.0
49827,"2020-10-11",Nepal,2071.0,22.0,1552.0
49828,"2020-10-11",Netherlands,6373.0,17.0,0.0
49829,"2020-10-11",New Zealand,0.0,0.0,0.0
49830,"2020-10-11",Nicaragua,0.0,0.0,0.0
49831,"2020-10-11",Niger,0.0,0.0,0.0
49832,"2020-10-11",Nigeria,163.0,0.0,24.0
49833,"2020-10-11",North Macedonia,382.0,7.0,95.0
49834,"2020-10-11",Norway,58.0,0.0,0.0
49835,"2020-10-11",Oman,1761.0,29.0,1109.0
49836,"2020-10-11",Pakistan,385.0,10.0,727.0
49837,"2020-10-11",Panama,647.0,9.0,612.0
49838,"2020-10-11",Papua New Guinea,5.0,0.0,0.0
49839,"2020-10-11",Paraguay,697.0,12.0,739.0
49840,"2020-10-11",Peru,3283.0,82.0,5189.0
49841,"2020-10-11",Philippines,2415.0,83.0,16981.0
49842,"2020-10-11",Poland,4178.0,32.0,1320.0
49843,"2020-10-11",Portugal,1090.0,13.0,384.0
49844,"2020-10-11",Qatar,207.0,1.0,211.0
49845,"2020-10-11",Romania,2880.0,53.0,1314.0
49846,"2020-10-11",Russia,13442.0,140.0,4209.0
49847,"2020-10-11",Rwanda,4.0,1.0,40.0
49848,"2020-10-11",Saint Kitts and Nevis,0.0,0.0,0.0
49849,"2020-10-11",Saint Lucia,0.0,0.0,0.0
49850,"2020-10-11",Saint Vincent and the Grenadines,0.0,0.0,0.0
49851,"2020-10-11",Samoa,0.0,0.0,0.0
49852,"2020-10-11",San Marino,0.0,0.0,0.0
49853,"2020-10-11",Sao Tome and Principe,7.0,0.0,2.0
49854,"2020-10-11",Saudi Arabia,323.0,25.0,593.0
49855,"2020-10-11",Senegal,24.0,0.0,99.0
49856,"2020-10-11",Serbia,102.0,1.0,0.0
49857,"2020-10-11",Seychelles,0.0,0.0,0.0
49858,"2020-10-11",Sierra Leone,6.0,0.0,11.0
49859,"2020-10-11",Singapore,10.0,0.0,7.0
49860,"2020-10-11",Slovakia,1054.0,0.0,78.0
49861,"2020-10-11",Slovenia,411.0,0.0,158.0
49862,"2020-10-11",Solomon Islands,0.0,0.0,0.0
49863,"2020-10-11",Somalia,17.0,0.0,10.0
49864,"2020-10-11",South Africa,1575.0,107.0,1612.0
49865,"2020-10-11",South Sudan,16.0,1.0,0.0
49866,"2020-10-11",Spain,0.0,0.0,0.0
49867,"2020-10-11",Sri Lanka,124.0,0.0,1.0
49868,"2020-10-11",Sudan,3.0,0.0,0.0
49869,"2020-10-11",Suriname,16.0,0.0,15.0
49870,"2020-10-11",Sweden,0.0,0.0,0.0
49871,"2020-10-11",Switzerland,0.0,0.0,0.0
49872,"2020-10-11",Syria,45.0,3.0,25.0
49873,"2020-10-11",Taiwan*,0.0,0.0,0.0
49874,"2020-10-11",Tajikistan,42.0,0.0,52.0
49875,"2020-10-11",Tanzania,0.0,0.0,0.0
49876,"2020-10-11",Thailand,5.0,0.0,9.0
49877,"2020-10-11",Timor-Leste,0.0,0.0,0.0
49878,"2020-10-11",Togo,5.0,0.0,13.0
49879,"2020-10-11",Trinidad and Tobago,0.0,0.0,0.0
49880,"2020-10-11",Tunisia,1297.0,22.0,0.0
49881,"2020-10-11",Turkey,1502.0,59.0,1212.0
49882,"2020-10-11",US,45902.0,468.0,12094.0
49883,"2020-10-11",Uganda,100.0,0.0,87.0
49884,"2020-10-11",Ukraine,4960.0,88.0,968.0
49885,"2020-10-11",United Arab Emirates,1096.0,2.0,1311.0
49886,"2020-10-11",United Kingdom,12872.0,65.0,0.0
49887,"2020-10-11",Uruguay,26.0,0.0,12.0
49888,"2020-10-11",Uzbekistan,322.0,3.0,365.0
49889,"2020-10-11",Vanuatu,0.0,0.0,0.0
49890,"2020-10-11",Venezuela,684.0,6.0,745.0
49891,"2020-10-11",Vietnam,2.0,0.0,0.0
49892,"2020-10-11",West Bank and Gaza,354.0,3.0,702.0
49893,"2020-10-11",Yemen,1.0,0.0,0.0
49894,"2020-10-11",Zambia,43.0,0.0,58.0
49895,"2020-10-11",Zimbabwe,1.0,0.0,12.0
49896,"2020-10-12",Afghanistan,71.0,2.0,4.0
49897,"2020-10-12",Albania,171.0,4.0,85.0
49898,"2020-10-12",Algeria,253.0,8.0,212.0
49899,"2020-10-12",Andorra,299.0,2.0,114.0
49900,"2020-10-12",Angola,122.0,1.0,1.0
49901,"2020-10-12",Antigua and Barbuda,0.0,0.0,0.0
49902,"2020-10-12",Argentina,9524.0,318.0,11202.0
49903,"2020-10-12",Armenia,370.0,6.0,67.0
49904,"2020-10-12",Austria,979.0,4.0,617.0
49905,"2020-10-12",Azerbaijan,122.0,0.0,47.0
49906,"2020-10-12",Bahamas,85.0,1.0,78.0
49907,"2020-10-12",Bahrain,334.0,5.0,438.0
49908,"2020-10-12",Bangladesh,1472.0,31.0,1531.0
49909,"2020-10-12",Barbados,0.0,0.0,0.0
49910,"2020-10-12",Belarus,464.0,5.0,203.0
49911,"2020-10-12",Belgium,3622.0,20.0,52.0
49912,"2020-10-12",Belize,38.0,0.0,18.0
49913,"2020-10-12",Benin,0.0,0.0,0.0
49914,"2020-10-12",Bhutan,0.0,0.0,3.0
49915,"2020-10-12",Bolivia,121.0,18.0,420.0
49916,"2020-10-12",Bosnia and Herzegovina,190.0,8.0,126.0
49917,"2020-10-12",Botswana,296.0,2.0,19.0
49918,"2020-10-12",Brazil,8429.0,201.0,0.0
49919,"2020-10-12",Brunei,0.0,0.0,0.0
49920,"2020-10-12",Bulgaria,587.0,23.0,128.0
49921,"2020-10-12",Burkina Faso,23.0,2.0,29.0
49922,"2020-10-12",Burma,1340.0,18.0,518.0
49923,"2020-10-12",Burundi,1.0,0.0,0.0
49924,"2020-10-12",Cabo Verde,83.0,0.0,94.0
49925,"2020-10-12",Cambodia,0.0,0.0,0.0
49926,"2020-10-12",Cameroon,0.0,0.0,0.0
49927,"2020-10-12",Central African Republic,0.0,0.0,0.0
49928,"2020-10-12",Chad,4.0,0.0,2.0
49929,"2020-10-12",Chile,1461.0,58.0,1082.0
49930,"2020-10-12",Colombia,7768.0,151.0,8609.0
49931,"2020-10-12",Comoros,0.0,0.0,0.0
49932,"2020-10-12",Congo (Brazzaville),0.0,0.0,0.0
49933,"2020-10-12",Congo (Kinshasa),17.0,0.0,7.0
49934,"2020-10-12",Costa Rica,1784.0,32.0,578.0
49935,"2020-10-12",Cote d'Ivoire,1.0,0.0,33.0
49936,"2020-10-12",Croatia,181.0,3.0,284.0
49937,"2020-10-12",Cuba,22.0,0.0,34.0
49938,"2020-10-12",Cyprus,41.0,0.0,0.0
49939,"2020-10-12",Czechia,4311.0,64.0,3220.0
49940,"2020-10-12",Denmark,389.0,2.0,361.0
49941,"2020-10-12",Diamond Princess,0.0,0.0,0.0
49942,"2020-10-12",Djibouti,3.0,0.0,5.0
49943,"2020-10-12",Dominica,0.0,0.0,0.0
49944,"2020-10-12",Dominican Republic,366.0,6.0,448.0
49945,"2020-10-12",Ecuador,282.0,27.0,0.0
49946,"2020-10-12",Egypt,132.0,10.0,55.0
49947,"2020-10-12",El Salvador,0.0,4.0,0.0
49948,"2020-10-12",Equatorial Guinea,3.0,0.0,60.0
49949,"2020-10-12",Eritrea,0.0,0.0,0.0
49950,"2020-10-12",Estonia,18.0,0.0,9.0
49951,"2020-10-12",Eswatini,14.0,0.0,12.0
49952,"2020-10-12",Ethiopia,841.0,14.0,588.0
49953,"2020-10-12",Fiji,0.0,0.0,0.0
49954,"2020-10-12",Finland,214.0,0.0,0.0
49955,"2020-10-12",France,8505.0,95.0,663.0
49956,"2020-10-12",Gabon,25.0,0.0,109.0
49957,"2020-10-12",Gambia,4.0,1.0,50.0
49958,"2020-10-12",Georgia,478.0,8.0,211.0
49959,"2020-10-12",Germany,6541.0,14.0,1408.0
49960,"2020-10-12",Ghana,25.0,2.0,26.0
49961,"2020-10-12",Greece,294.0,7.0,0.0
49962,"2020-10-12",Grenada,1.0,0.0,0.0
49963,"2020-10-12",Guatemala,111.0,3.0,434.0
49964,"2020-10-12",Guinea,40.0,1.0,13.0
49965,"2020-10-12",Guinea-Bissau,4.0,1.0,54.0
49966,"2020-10-12",Guyana,52.0,1.0,73.0
49967,"2020-10-12",Haiti,22.0,0.0,0.0
49968,"2020-10-12",Holy See,7.0,0.0,0.0
49969,"2020-10-12",Honduras,332.0,9.0,202.0
49970,"2020-10-12",Hungary,1173.0,14.0,189.0
49971,"2020-10-12",Iceland,56.0,0.0,51.0
49972,"2020-10-12",India,55342.0,706.0,77760.0
49973,"2020-10-12",Indonesia,3267.0,91.0,3492.0
49974,"2020-10-12",Iran,4206.0,272.0,2732.0
49975,"2020-10-12",Iraq,3107.0,60.0,3893.0
49976,"2020-10-12",Ireland,823.0,1.0,0.0
49977,"2020-10-12",Israel,3169.0,30.0,5638.0
49978,"2020-10-12",Italy,4619.0,39.0,891.0
49979,"2020-10-12",Jamaica,95.0,7.0,75.0
49980,"2020-10-12",Japan,252.0,3.0,286.0
49981,"2020-10-12",Jordan,1147.0,16.0,118.0
49982,"2020-10-12",Kazakhstan,108.0,1.0,266.0
49983,"2020-10-12",Kenya,73.0,11.0,0.0
49984,"2020-10-12","Korea, South",102.0,1.0,134.0
49985,"2020-10-12",Kosovo,68.0,1.0,33.0
49986,"2020-10-12",Kuwait,777.0,6.0,534.0
49987,"2020-10-12",Kyrgyzstan,298.0,5.0,295.0
49988,"2020-10-12",Laos,0.0,0.0,0.0
49989,"2020-10-12",Latvia,95.0,0.0,3.0
49990,"2020-10-12",Lebanon,1056.0,7.0,440.0
49991,"2020-10-12",Lesotho,0.0,0.0,0.0
49992,"2020-10-12",Liberia,8.0,0.0,5.0
49993,"2020-10-12",Libya,1109.0,13.0,428.0
49994,"2020-10-12",Liechtenstein,4.0,0.0,3.0
49995,"2020-10-12",Lithuania,126.0,0.0,63.0
49996,"2020-10-12",Luxembourg,9.0,1.0,0.0
49997,"2020-10-12",MS Zaandam,0.0,0.0,0.0
49998,"2020-10-12",Madagascar,8.0,0.0,39.0
49999,"2020-10-12",Malawi,3.0,0.0,12.0
50000,"2020-10-12",Malaysia,563.0,2.0,109.0
50001,"2020-10-12",Maldives,49.0,0.0,41.0
50002,"2020-10-12",Mali,10.0,0.0,6.0
50003,"2020-10-12",Malta,68.0,2.0,14.0
50004,"2020-10-12",Marshall Islands,0.0,0.0,0.0
50005,"2020-10-12",Mauritania,4.0,0.0,23.0
50006,"2020-10-12",Mauritius,9.0,0.0,1.0
50007,"2020-10-12",Mexico,3542.0,164.0,6612.0
50008,"2020-10-12",Micronesia,0.0,0.0,0.0
50009,"2020-10-12",Moldova,467.0,17.0,371.0
50010,"2020-10-12",Monaco,2.0,0.0,4.0
50011,"2020-10-12",Mongolia,2.0,0.0,1.0
50012,"2020-10-12",Montenegro,181.0,9.0,300.0
50013,"2020-10-12",Morocco,1357.0,31.0,2091.0
50014,"2020-10-12",Mozambique,87.0,1.0,212.0
50015,"2020-10-12",Namibia,53.0,1.0,96.0
50016,"2020-10-12",Nepal,4047.0,9.0,1473.0
50017,"2020-10-12",Netherlands,6845.0,12.0,0.0
50018,"2020-10-12",New Zealand,1.0,0.0,7.0
50019,"2020-10-12",Nicaragua,0.0,0.0,0.0
50020,"2020-10-12",Niger,1.0,0.0,1.0
50021,"2020-10-12",Nigeria,164.0,0.0,208.0
50022,"2020-10-12",North Macedonia,176.0,5.0,107.0
50023,"2020-10-12",Norway,115.0,1.0,0.0
50024,"2020-10-12",Oman,685.0,8.0,382.0
50025,"2020-10-12",Pakistan,531.0,8.0,424.0
50026,"2020-10-12",Panama,489.0,11.0,511.0
50027,"2020-10-12",Papua New Guinea,11.0,0.0,5.0
50028,"2020-10-12",Paraguay,669.0,19.0,661.0
50029,"2020-10-12",Peru,1800.0,52.0,5780.0
50030,"2020-10-12",Philippines,3475.0,11.0,77.0
50031,"2020-10-12",Poland,4394.0,35.0,899.0
50032,"2020-10-12",Portugal,1249.0,14.0,311.0
50033,"2020-10-12",Qatar,206.0,0.0,198.0
50034,"2020-10-12",Romania,2069.0,56.0,970.0
50035,"2020-10-12",Russia,13406.0,123.0,3785.0
50036,"2020-10-12",Rwanda,9.0,1.0,271.0
50037,"2020-10-12",Saint Kitts and Nevis,0.0,0.0,0.0
50038,"2020-10-12",Saint Lucia,0.0,0.0,0.0
50039,"2020-10-12",Saint Vincent and the Grenadines,0.0,0.0,0.0
50040,"2020-10-12",Samoa,0.0,0.0,0.0
50041,"2020-10-12",San Marino,0.0,0.0,0.0
50042,"2020-10-12",Sao Tome and Principe,0.0,0.0,3.0
50043,"2020-10-12",Saudi Arabia,348.0,25.0,509.0
50044,"2020-10-12",Senegal,24.0,1.0,93.0
50045,"2020-10-12",Serbia,67.0,2.0,0.0
50046,"2020-10-12",Seychelles,0.0,0.0,0.0
50047,"2020-10-12",Sierra Leone,0.0,0.0,0.0
50048,"2020-10-12",Singapore,4.0,1.0,23.0
50049,"2020-10-12",Slovakia,504.0,0.0,400.0
50050,"2020-10-12",Slovenia,169.0,2.0,37.0
50051,"2020-10-12",Solomon Islands,2.0,0.0,0.0
50052,"2020-10-12",Somalia,0.0,0.0,0.0
50053,"2020-10-12",South Africa,888.0,83.0,894.0
50054,"2020-10-12",South Sudan,10.0,0.0,0.0
50055,"2020-10-12",Spain,27856.0,195.0,0.0
50056,"2020-10-12",Sri Lanka,92.0,0.0,10.0
50057,"2020-10-12",Sudan,6.0,0.0,0.0
50058,"2020-10-12",Suriname,7.0,0.0,17.0
50059,"2020-10-12",Sweden,0.0,0.0,0.0
50060,"2020-10-12",Switzerland,4068.0,8.0,1100.0
50061,"2020-10-12",Syria,56.0,4.0,35.0
50062,"2020-10-12",Taiwan*,2.0,0.0,1.0
50063,"2020-10-12",Tajikistan,38.0,0.0,45.0
50064,"2020-10-12",Tanzania,0.0,0.0,0.0
50065,"2020-10-12",Thailand,2.0,0.0,3.0
50066,"2020-10-12",Timor-Leste,1.0,0.0,0.0
50067,"2020-10-12",Togo,9.0,0.0,4.0
50068,"2020-10-12",Trinidad and Tobago,73.0,2.0,82.0
50069,"2020-10-12",Tunisia,0.0,0.0,0.0
50070,"2020-10-12",Turkey,1614.0,58.0,1301.0
50071,"2020-10-12",US,41873.0,395.0,31651.0
50072,"2020-10-12",Uganda,63.0,1.0,0.0
50073,"2020-10-12",Ukraine,4606.0,45.0,911.0
50074,"2020-10-12",United Arab Emirates,1064.0,1.0,1271.0
50075,"2020-10-12",United Kingdom,13972.0,50.0,0.0
50076,"2020-10-12",Uruguay,19.0,1.0,8.0
